"","OTU","phylum","family","genus","soil","Abundace_mean","%","Strain"
"647","ASV1360","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0.01606990408276,0.989417989417989,"LMY1"
"648","ASV1360","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0.01606990408276,0.989417989417989,"LTA1"
"649","ASV1360","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0.01606990408276,0.986772486772487,"LPD12"
"650","ASV1360","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0.01606990408276,0.984126984126984,"LTA7"
"651","ASV1360","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0.01606990408276,0.970899470899471,"LPD34"
"652","ASV1360","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0.01606990408276,0.970899470899471,"LST26"
"653","ASV1360","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0.01606990408276,0.970899470899471,"LPD2"
"654","ASV1360","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0.01606990408276,0.970899470899471,"LPD21"
"655","ASV1360","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0.01606990408276,0.970899470899471,"LPB4.O"
"656","ASV2033","Proteobacteria","Rhizobiaceae","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","BX+",0.0159050242835639,0.976315789473684,"LRH12"
"657","ASV2033","Proteobacteria","Rhizobiaceae","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","BX+",0.0159050242835639,0.976315789473684,"LRH13"
"658","ASV2033","Proteobacteria","Rhizobiaceae","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","BX+",0.0159050242835639,0.976315789473684,"LRH11"
"659","ASV2033","Proteobacteria","Rhizobiaceae","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","BX+",0.0159050242835639,0.976315789473684,"LRC7.O"
"660","ASV2033","Proteobacteria","Rhizobiaceae","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","BX+",0.0159050242835639,0.976315789473684,"LRC7.S"
"661","ASV2033","Proteobacteria","Rhizobiaceae","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","BX+",0.0159050242835639,0.973684210526316,"LRH11"
"662","ASV2621","Proteobacteria","Burkholderiaceae","Duganella","BX+",0.0151750185472449,0.981182795698925,"LMU1"
"663","ASV3492","Actinobacteria","Micrococcaceae","Paenarthrobacter","BX+",0.0147281602423834,0.997361477572559,"LPA2"
"664","ASV3492","Actinobacteria","Micrococcaceae","Paenarthrobacter","BX+",0.0147281602423834,0.997361477572559,"LPA21"
"665","ASV3492","Actinobacteria","Micrococcaceae","Paenarthrobacter","BX+",0.0147281602423834,0.994722955145119,"LAR21"
"666","ASV3492","Actinobacteria","Micrococcaceae","Paenarthrobacter","BX+",0.0147281602423834,0.994722955145119,"LPA2"
"667","ASV3492","Actinobacteria","Micrococcaceae","Paenarthrobacter","BX+",0.0147281602423834,0.994722955145119,"LPA21"
"668","ASV3492","Actinobacteria","Micrococcaceae","Paenarthrobacter","BX+",0.0147281602423834,0.986807387862797,"LMD1"
"669","ASV3492","Actinobacteria","Micrococcaceae","Paenarthrobacter","BX+",0.0147281602423834,0.986807387862797,"LMD2"
"670","ASV3492","Actinobacteria","Micrococcaceae","Paenarthrobacter","BX+",0.0147281602423834,0.986807387862797,"LBS1"
"671","ASV3492","Actinobacteria","Micrococcaceae","Paenarthrobacter","BX+",0.0147281602423834,0.986807387862797,"LWH5"
"672","ASV3492","Actinobacteria","Micrococcaceae","Paenarthrobacter","BX+",0.0147281602423834,0.984168865435356,"LMX5"
"673","ASV934","Actinobacteria","Microbacteriaceae",NA,"BX+",0.0146913819255819,0.979020979020979,"LMX3"
"674","ASV1483","Proteobacteria","Burkholderiaceae","Massilia","BX+",0.0133078893185356,0.975806451612903,"LMS1"
"675","ASV798","Actinobacteria","Micrococcaceae","Paenarthrobacter","BX+",0.0126241373506144,1,"LPA2"
"676","ASV798","Actinobacteria","Micrococcaceae","Paenarthrobacter","BX+",0.0126241373506144,1,"LPA21"
"677","ASV798","Actinobacteria","Micrococcaceae","Paenarthrobacter","BX+",0.0126241373506144,0.997361477572559,"LAR21"
"678","ASV798","Actinobacteria","Micrococcaceae","Paenarthrobacter","BX+",0.0126241373506144,0.997361477572559,"LPA2"
"679","ASV798","Actinobacteria","Micrococcaceae","Paenarthrobacter","BX+",0.0126241373506144,0.997361477572559,"LPA21"
"680","ASV798","Actinobacteria","Micrococcaceae","Paenarthrobacter","BX+",0.0126241373506144,0.989445910290237,"LWH5"
"681","ASV798","Actinobacteria","Micrococcaceae","Paenarthrobacter","BX+",0.0126241373506144,0.984168865435356,"LMD1"
"682","ASV798","Actinobacteria","Micrococcaceae","Paenarthrobacter","BX+",0.0126241373506144,0.984168865435356,"LMD2"
"683","ASV798","Actinobacteria","Micrococcaceae","Paenarthrobacter","BX+",0.0126241373506144,0.984168865435356,"LBS1"
"684","ASV798","Actinobacteria","Micrococcaceae","Paenarthrobacter","BX+",0.0126241373506144,0.981530343007916,"LMX5"
"685","ASV2299","Proteobacteria","Rhizobiaceae","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","BX+",0.0122574644420118,0.989473684210526,"LRH12"
"686","ASV2299","Proteobacteria","Rhizobiaceae","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","BX+",0.0122574644420118,0.989473684210526,"LRH13"
"687","ASV2299","Proteobacteria","Rhizobiaceae","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","BX+",0.0122574644420118,0.989473684210526,"LRH11"
"688","ASV2299","Proteobacteria","Rhizobiaceae","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","BX+",0.0122574644420118,0.989473684210526,"LRC7.O"
"689","ASV2299","Proteobacteria","Rhizobiaceae","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","BX+",0.0122574644420118,0.989473684210526,"LRC7.S"
"690","ASV2299","Proteobacteria","Rhizobiaceae","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","BX+",0.0122574644420118,0.986842105263158,"LRH11"
"691","ASV2797","Proteobacteria","Burkholderiaceae",NA,"BX+",0.0119000396667989,0.975806451612903,"LMS1"
"692","ASV2797","Proteobacteria","Burkholderiaceae",NA,"BX+",0.0119000396667989,0.973118279569892,"LMU1"
"693","ASV3159","Proteobacteria","Burkholderiaceae",NA,"BX+",0.0118373213832756,0.983870967741935,"LMU1"
"694","ASV3159","Proteobacteria","Burkholderiaceae",NA,"BX+",0.0118373213832756,0.975806451612903,"LMS1"
"695","ASV3216","Actinobacteria","Micrococcaceae","Kocuria","BX+",0.0114139521936837,0.976315789473684,"LMV1"
"696","ASV1972","Actinobacteria","Streptomycetaceae","Streptomyces","BX+",0.0113617236155529,0.98961038961039,"LMG1"
"697","ASV1972","Actinobacteria","Streptomycetaceae","Streptomyces","BX+",0.0113617236155529,0.98961038961039,"LMG2"
"698","ASV582","Proteobacteria","Enterobacteriaceae","Enterobacter","BX+",0.0110767133403391,0.994694960212202,"LMZ1"
"699","ASV582","Proteobacteria","Enterobacteriaceae","Enterobacter","BX+",0.0110767133403391,0.989389920424403,"LME3"
"700","ASV582","Proteobacteria","Enterobacteriaceae","Enterobacter","BX+",0.0110767133403391,0.989389920424403,"LMX9231"
"701","ASV582","Proteobacteria","Enterobacteriaceae","Enterobacter","BX+",0.0110767133403391,0.989389920424403,"LMX92"
"702","ASV3410","Deinococcus-Thermus","Deinococcaceae","Deinococcus","BX+",0.0105086767587833,0.997326203208556,"LDE1"
"703","ASV2671","Deinococcus-Thermus","Deinococcaceae","Deinococcus","BX+",0.0104576106162778,0.997326203208556,"LDE1"
"704","ASV2588","Actinobacteria","Streptomycetaceae","Streptomyces","BX+",0.0104281164566951,0.997402597402597,"LMF1"
"705","ASV1020","Proteobacteria","Enterobacteriaceae",NA,"BX+",0.0102246584680053,1,"LME3"
"706","ASV1020","Proteobacteria","Enterobacteriaceae",NA,"BX+",0.0102246584680053,1,"LMZ1"
"707","ASV1020","Proteobacteria","Enterobacteriaceae",NA,"BX+",0.0102246584680053,1,"LMX9231"
"708","ASV1020","Proteobacteria","Enterobacteriaceae",NA,"BX+",0.0102246584680053,1,"LMX92"
"709","ASV845","Actinobacteria","Microbacteriaceae",NA,"BX+",0.0100993098804915,0.979020979020979,"LMX3"
"710","ASV845","Actinobacteria","Microbacteriaceae",NA,"BX+",0.0100993098804915,0.970976253298153,"LBO11"
"711","ASV2814","Bacteroidetes","Chitinophagaceae","Chitinophaga","BX+",0.00986443448606296,1,"LMN1"
"712","ASV1677","Proteobacteria","Burkholderiaceae","Massilia","BX+",0.00979259780043188,0.975806451612903,"LMS1"
"713","ASV4457","Proteobacteria","Sphingomonadaceae","Sphingobium","BX+",0.00950785529949744,0.973684210526316,"LWS2"
"714","ASV3637","Firmicutes","Paenibacillaceae","Paenibacillus","BX+",0.00901891153011471,0.986807387862797,"LPE13"
"715","ASV3637","Firmicutes","Paenibacillaceae","Paenibacillus","BX+",0.00901891153011471,0.976253298153034,"LPE13"
"716","ASV312","Firmicutes","Bacillaceae","Bacillus","BX+",0.00883689614543006,1,"LWS1"
"717","ASV312","Firmicutes","Bacillaceae","Bacillus","BX+",0.00883689614543006,1,"LWS15"
"718","ASV312","Firmicutes","Bacillaceae","Bacillus","BX+",0.00883689614543006,0.994694960212202,"LBA1"
"719","ASV312","Firmicutes","Bacillaceae","Bacillus","BX+",0.00883689614543006,0.994694960212202,"LBA112"
"720","ASV312","Firmicutes","Bacillaceae","Bacillus","BX+",0.00883689614543006,0.994694960212202,"LBA3"
"721","ASV312","Firmicutes","Bacillaceae","Bacillus","BX+",0.00883689614543006,0.994694960212202,"LBA71"
"722","ASV312","Firmicutes","Bacillaceae","Bacillus","BX+",0.00883689614543006,0.994694960212202,"LMH1"
"723","ASV312","Firmicutes","Bacillaceae","Bacillus","BX+",0.00883689614543006,0.994694960212202,"LMW1"
"724","ASV312","Firmicutes","Bacillaceae","Bacillus","BX+",0.00883689614543006,0.986737400530504,"LBA18"
"725","ASV312","Firmicutes","Bacillaceae","Bacillus","BX+",0.00883689614543006,0.986737400530504,"LBA71"
"726","ASV312","Firmicutes","Bacillaceae","Bacillus","BX+",0.00883689614543006,0.986737400530504,"LMJ1"
"727","ASV312","Firmicutes","Bacillaceae","Bacillus","BX+",0.00883689614543006,0.984084880636605,"LBA111"
"728","ASV312","Firmicutes","Bacillaceae","Bacillus","BX+",0.00883689614543006,0.984084880636605,"LBA112"
"729","ASV312","Firmicutes","Bacillaceae","Bacillus","BX+",0.00883689614543006,0.984084880636605,"LBA3"
"730","ASV312","Firmicutes","Bacillaceae","Bacillus","BX+",0.00883689614543006,0.981432360742706,"LBA1"
"731","ASV312","Firmicutes","Bacillaceae","Bacillus","BX+",0.00883689614543006,0.970976253298153,"LBA21"
"732","ASV312","Firmicutes","Bacillaceae","Bacillus","BX+",0.00883689614543006,0.970976253298153,"LME1"
"733","ASV312","Firmicutes","Bacillaceae","Bacillus","BX+",0.00883689614543006,0.970976253298153,"LME2"
"734","ASV312","Firmicutes","Bacillaceae","Bacillus","BX+",0.00883689614543006,0.970976253298153,"LMM1"
"735","ASV312","Firmicutes","Bacillaceae","Bacillus","BX+",0.00883689614543006,0.970976253298153,"LMP1"
"736","ASV100","Firmicutes","Bacillaceae","Bacillus","BX+",0.00876778849396372,0.992084432717678,"LME1"
"737","ASV100","Firmicutes","Bacillaceae","Bacillus","BX+",0.00876778849396372,0.992084432717678,"LME2"
"738","ASV100","Firmicutes","Bacillaceae","Bacillus","BX+",0.00876778849396372,0.989445910290237,"LBA21"
"739","ASV100","Firmicutes","Bacillaceae","Bacillus","BX+",0.00876778849396372,0.989445910290237,"LMM1"
"740","ASV100","Firmicutes","Bacillaceae","Bacillus","BX+",0.00876778849396372,0.989445910290237,"LMP1"
"741","ASV100","Firmicutes","Bacillaceae","Bacillus","BX+",0.00876778849396372,0.984168865435356,"LMA2"
"742","ASV100","Firmicutes","Bacillaceae","Bacillus","BX+",0.00876778849396372,0.984168865435356,"LMO1"
"743","ASV100","Firmicutes","Bacillaceae","Bacillus","BX+",0.00876778849396372,0.978891820580475,"LBA21"
"744","ASV100","Firmicutes","Bacillaceae","Bacillus","BX+",0.00876778849396372,0.978891820580475,"LMX1"
"745","ASV100","Firmicutes","Bacillaceae","Bacillus","BX+",0.00876778849396372,0.978891820580475,"LMX8"
"746","ASV100","Firmicutes","Bacillaceae","Bacillus","BX+",0.00876778849396372,0.976253298153034,"LMJ1"
"747","ASV100","Firmicutes","Bacillaceae","Bacillus","BX+",0.00876778849396372,0.976253298153034,"LWS11"
"748","ASV2947","Actinobacteria","Microbacteriaceae","Salinibacterium","BX+",0.00860234527097388,0.986013986013986,"LMX3"
"749","ASV1492","Proteobacteria","Burkholderiaceae","Noviherbaspirillum","BX+",0.00823653043255986,0.975806451612903,"LMS1"
"750","ASV1492","Proteobacteria","Burkholderiaceae","Noviherbaspirillum","BX+",0.00823653043255986,0.973118279569892,"LMU1"
"751","ASV3861","Deinococcus-Thermus","Deinococcaceae","Deinococcus","BX+",0.00823653043255986,0.997326203208556,"LDE1"
"752","ASV3667","Proteobacteria","Rhizobiaceae","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","BX+",0.00803495204138,0.98936170212766,"LMQ1"
"753","ASV3925","Deinococcus-Thermus","Deinococcaceae","Deinococcus","BX+",0.00795251214178193,0.997326203208556,"LDE1"
"754","ASV3926","Deinococcus-Thermus","Deinococcaceae","Deinococcus","BX+",0.00795251214178193,0.997326203208556,"LDE1"
"755","ASV2113","Proteobacteria","Burkholderiaceae","Massilia","BX+",0.00789154758885037,0.978494623655914,"LMU1"
"756","ASV3724","Bacteroidetes","Weeksellaceae","Chryseobacterium","BX+",0.00778385979008688,0.97027027027027,"LBN6"
"757","ASV4005","Deinococcus-Thermus","Deinococcaceae","Deinococcus","BX+",0.007668493851004,0.997326203208556,"LDE1"
"758","ASV4093","Deinococcus-Thermus","Deinococcaceae","Deinococcus","BX+",0.00738447556022608,0.997326203208556,"LDE1"
"759","ASV4038","Proteobacteria","Rhizobiaceae","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","BX+",0.0073278656182182,0.978723404255319,"LMQ1"
"760","ASV4244","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0.00681643897867023,1,"LMI1"
"761","ASV4244","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0.00681643897867023,0.986013986013986,"LMX3"
"762","ASV4244","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0.00681643897867023,0.984168865435356,"LMI62"
"763","ASV4244","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0.00681643897867023,0.984168865435356,"LMI11"
"764","ASV4244","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0.00681643897867023,0.984168865435356,"LMI13"
"765","ASV4244","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0.00681643897867023,0.984168865435356,"LMI14"
"766","ASV4244","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0.00681643897867023,0.984168865435356,"LMI15"
"767","ASV4244","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0.00681643897867023,0.984168865435356,"LMI18"
"768","ASV4244","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0.00681643897867023,0.984168865435356,"LMI51"
"769","ASV4244","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0.00681643897867023,0.984168865435356,"LMB2"
"770","ASV4244","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0.00681643897867023,0.984168865435356,"LMI1x"
"771","ASV4244","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0.00681643897867023,0.984168865435356,"LMI2x"
"772","ASV4244","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0.00681643897867023,0.984168865435356,"LMX2"
"773","ASV4244","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0.00681643897867023,0.984168865435356,"LMX6"
"774","ASV4244","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0.00681643897867023,0.984168865435356,"LMX7"
"775","ASV4244","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0.00681643897867023,0.984168865435356,"LBO3"
"776","ASV4244","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0.00681643897867023,0.984168865435356,"LWH10"
"777","ASV4244","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0.00681643897867023,0.984168865435356,"LWO5"
"778","ASV4244","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0.00681643897867023,0.984168865435356,"LBN1"
"779","ASV4244","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0.00681643897867023,0.984168865435356,"LBN2"
"780","ASV4244","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0.00681643897867023,0.984168865435356,"LBN3"
"781","ASV4244","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0.00681643897867023,0.984168865435356,"LBN4"
"782","ASV4244","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0.00681643897867023,0.984168865435356,"LBN7"
"783","ASV4244","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0.00681643897867023,0.984168865435356,"LMS4"
"784","ASV4244","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0.00681643897867023,0.984168865435356,"LMS5"
"785","ASV4244","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0.00681643897867023,0.984168865435356,"LTA2"
"786","ASV4244","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0.00681643897867023,0.984168865435356,"LTA4"
"787","ASV4244","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0.00681643897867023,0.984168865435356,"LWH11"
"788","ASV4244","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0.00681643897867023,0.984168865435356,"LWH12"
"789","ASV4244","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0.00681643897867023,0.984168865435356,"LWH13"
"790","ASV4244","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0.00681643897867023,0.984168865435356,"LWO12"
"791","ASV4244","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0.00681643897867023,0.984168865435356,"LWO13"
"792","ASV4244","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0.00681643897867023,0.984168865435356,"LWO14"
"793","ASV4244","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0.00681643897867023,0.981530343007916,"LMI111"
"794","ASV4244","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0.00681643897867023,0.981530343007916,"LMI112"
"795","ASV4244","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0.00681643897867023,0.981530343007916,"LMI121"
"796","ASV4244","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0.00681643897867023,0.981530343007916,"LMI17"
"797","ASV4244","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0.00681643897867023,0.981530343007916,"LMI22"
"798","ASV4244","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0.00681643897867023,0.981530343007916,"LMI32"
"799","ASV4244","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0.00681643897867023,0.981530343007916,"LMI522"
"800","ASV4244","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0.00681643897867023,0.981530343007916,"LMI81"
"801","ASV4244","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0.00681643897867023,0.981530343007916,"LMI11"
"802","ASV4244","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0.00681643897867023,0.981530343007916,"LMI13"
"803","ASV4244","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0.00681643897867023,0.981530343007916,"LMI14"
"804","ASV4244","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0.00681643897867023,0.981530343007916,"LMI15"
"805","ASV4244","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0.00681643897867023,0.981530343007916,"LMI18"
"806","ASV4244","Actinobacteria","Microbacteriaceae","Microbacterium","BX+",0.00681643897867023,0.981530343007916,"LMI51"
