"","X","X.","Name","Type","Std..Conc","RT","Area","IS.Area","Response","Detection.Flags","ng.mL","X.Dev","Compound","X0","Treat"
"1047",1047,29,"20220203_MH_LT_Microbact_metabolites_LWH13_G","Analyte",0,0,0,0,0,"0",0,0,"HMPMA",0,"DMG"
"1048",1048,29,"20220203_MH_LT_Microbact_metabolites_LWH13_G","Analyte",0,2.71,123.465,0,123.465,"db",230.7,0,"DIMBOA-Glc",0,"DMG"
"1049",1049,29,"20220203_MH_LT_Microbact_metabolites_LWH13_G","Analyte",0,3.02,113.136,0,113.136,"bb",31.7,0,"HMBOA",0,"DMG"
"1050",1050,29,"20220203_MH_LT_Microbact_metabolites_LWH13_G","Analyte",0,3.1,33.732,0,33.732,"bb",30.6,0,"DIMBOA",0,"DMG"
"1051",1051,29,"20220203_MH_LT_Microbact_metabolites_LWH13_G","Analyte",0,0,0,0,0,"0",0,0,"BOA",0,"DMG"
"1052",1052,29,"20220203_MH_LT_Microbact_metabolites_LWH13_G","Analyte",0,0,0,0,0,"0",0,0,"HDMBOA-Glc",0,"DMG"
"1053",1053,29,"20220203_MH_LT_Microbact_metabolites_LWH13_G","Analyte",0,3.74,2.336,0,2.336,"db",5.1,0,"MBOA",0,"DMG"
"1054",1054,29,"20220203_MH_LT_Microbact_metabolites_LWH13_G","Analyte",0,0,0,0,0,"0",0,0,"APO",0,"DMG"
"1055",1055,29,"20220203_MH_LT_Microbact_metabolites_LWH13_G","Analyte",0,0,0,0,0,"0",0,0,"AMPO",0,"DMG"
"1056",1056,29,"20220203_MH_LT_Microbact_metabolites_LWH13_G","Analyte",0,0,0,0,0,"0",0,0,"AAMPO",0,"DMG"
"1057",1057,29,"20220203_MH_LT_Microbact_metabolites_LWH13_G","Analyte",0,0,0,0,0,"0",0,0,"HBOA-Glc",0,"DMG"
"1058",1058,29,"20220203_MH_LT_Microbact_metabolites_LWH13_G","Analyte",0,0,0,0,0,"0",0,0,"DIBOA-Glc",0,"DMG"
"1059",1059,29,"20220203_MH_LT_Microbact_metabolites_LWH13_G","Analyte",0,0,0,0,0,"0",0,0,"HMBOA-Glc",0,"DMG"
"1060",1060,29,"20220203_MH_LT_Microbact_metabolites_LWH13_G","Analyte",0,0,0,0,0,"0",0,0,"HM2BOA-Glc",0,"DMG"
"1061",1061,29,"20220203_MH_LT_Microbact_metabolites_LWH13_G","Analyte",0,2.73,107.128,0,107.128,"bd",1561.7,0,"DIM2BOA-Glc",0,"DMG"
"1062",1062,29,"20220203_MH_LT_Microbact_metabolites_LWH13_G","Analyte",0,0,0,0,0,"0",0,0,"HDM2BOA-Glc",0,"DMG"
"1063",1063,29,"20220203_MH_LT_Microbact_metabolites_LWH13_G","Analyte",0,2.88,11.45,0,11.45,"bb",0,0,"MHPA",0,"DMG"
"1064",1064,29,"20220203_MH_LT_Microbact_metabolites_LWH13_G","Analyte",0,1.24,5.591,0,5.591,"bb",18.2,0,"MAPH",0,"DMG"
"1065",1065,14,"20220203_MH_LT_Microbact_metabolites_LWH3_D","Analyte",0,0,0,0,0,"0",0,0,"MBOA-Glc",0,"DMSO"
"1066",1066,14,"20220203_MH_LT_Microbact_metabolites_LWH3_D","Analyte",0,0,0,0,0,"0",0,0,"HMPMA",0,"DMSO"
"1067",1067,14,"20220203_MH_LT_Microbact_metabolites_LWH3_D","Analyte",0,0,0,0,0,"0",0,0,"DIMBOA-Glc",0,"DMSO"
"1068",1068,14,"20220203_MH_LT_Microbact_metabolites_LWH3_D","Analyte",0,0,0,0,0,"0",0,0,"HMBOA",0,"DMSO"
"1069",1069,14,"20220203_MH_LT_Microbact_metabolites_LWH3_D","Analyte",0,0,0,0,0,"0",0,0,"DIMBOA",0,"DMSO"
"1070",1070,14,"20220203_MH_LT_Microbact_metabolites_LWH3_D","Analyte",0,3.39,3.578,0,3.578,"bb",3.5,0,"BOA",0,"DMSO"
"1071",1071,14,"20220203_MH_LT_Microbact_metabolites_LWH3_D","Analyte",0,0,0,0,0,"0",0,0,"HDMBOA-Glc",0,"DMSO"
"1072",1072,14,"20220203_MH_LT_Microbact_metabolites_LWH3_D","Analyte",0,0,0,0,0,"0",0,0,"MBOA",0,"DMSO"
"1073",1073,14,"20220203_MH_LT_Microbact_metabolites_LWH3_D","Analyte",0,0,0,0,0,"0",0,0,"APO",0,"DMSO"
"1074",1074,14,"20220203_MH_LT_Microbact_metabolites_LWH3_D","Analyte",0,0,0,0,0,"0",0,0,"AMPO",0,"DMSO"
"1075",1075,14,"20220203_MH_LT_Microbact_metabolites_LWH3_D","Analyte",0,0,0,0,0,"0",0,0,"AAMPO",0,"DMSO"
"1076",1076,14,"20220203_MH_LT_Microbact_metabolites_LWH3_D","Analyte",0,0,0,0,0,"0",0,0,"HBOA-Glc",0,"DMSO"
"1077",1077,14,"20220203_MH_LT_Microbact_metabolites_LWH3_D","Analyte",0,0,0,0,0,"0",0,0,"DIBOA-Glc",0,"DMSO"
"1078",1078,14,"20220203_MH_LT_Microbact_metabolites_LWH3_D","Analyte",0,0,0,0,0,"0",0,0,"HMBOA-Glc",0,"DMSO"
"1079",1079,14,"20220203_MH_LT_Microbact_metabolites_LWH3_D","Analyte",0,0,0,0,0,"0",0,0,"HM2BOA-Glc",0,"DMSO"
"1080",1080,14,"20220203_MH_LT_Microbact_metabolites_LWH3_D","Analyte",0,0,0,0,0,"0",0,0,"DIM2BOA-Glc",0,"DMSO"
"1081",1081,14,"20220203_MH_LT_Microbact_metabolites_LWH3_D","Analyte",0,0,0,0,0,"0",0,0,"HDM2BOA-Glc",0,"DMSO"
"1082",1082,14,"20220203_MH_LT_Microbact_metabolites_LWH3_D","Analyte",0,2.88,5.514,0,5.514,"bdI",0,0,"MHPA",0,"DMSO"
"1083",1083,14,"20220203_MH_LT_Microbact_metabolites_LWH3_D","Analyte",0,1.22,2.583,0,2.583,"bdI",0,0,"MAPH",0,"DMSO"
"1084",1084,111,"20220203_MH_LT_Microbact_metabolites_LWH3_G","Analyte",0,2.64,3.083,0,3.083,"bb",7.9,0,"MBOA-Glc",0,"DMG"
"1085",1085,111,"20220203_MH_LT_Microbact_metabolites_LWH3_G","Analyte",0,0,0,0,0,"0",0,0,"HMPMA",0,"DMG"
"1086",1086,111,"20220203_MH_LT_Microbact_metabolites_LWH3_G","Analyte",0,0,0,0,0,"0",0,0,"DIMBOA-Glc",0,"DMG"
"1087",1087,111,"20220203_MH_LT_Microbact_metabolites_LWH3_G","Analyte",0,0,0,0,0,"0",0,0,"HMBOA",0,"DMG"
"1088",1088,111,"20220203_MH_LT_Microbact_metabolites_LWH3_G","Analyte",0,0,0,0,0,"0",0,0,"DIMBOA",0,"DMG"
"1089",1089,111,"20220203_MH_LT_Microbact_metabolites_LWH3_G","Analyte",0,0,0,0,0,"0",0,0,"BOA",0,"DMG"
"1090",1090,111,"20220203_MH_LT_Microbact_metabolites_LWH3_G","Analyte",0,0,0,0,0,"0",0,0,"HDMBOA-Glc",0,"DMG"
"1091",1091,111,"20220203_MH_LT_Microbact_metabolites_LWH3_G","Analyte",0,3.74,2.028,0,2.028,"db",5.1,0,"MBOA",0,"DMG"
"1092",1092,111,"20220203_MH_LT_Microbact_metabolites_LWH3_G","Analyte",0,0,0,0,0,"0",0,0,"APO",0,"DMG"
"1093",1093,111,"20220203_MH_LT_Microbact_metabolites_LWH3_G","Analyte",0,5.04,506.982,0,506.982,"bb",7.3,0,"AMPO",0,"DMG"
"1094",1094,111,"20220203_MH_LT_Microbact_metabolites_LWH3_G","Analyte",0,0,0,0,0,"0",0,0,"AAMPO",0,"DMG"
"1095",1095,111,"20220203_MH_LT_Microbact_metabolites_LWH3_G","Analyte",0,0,0,0,0,"0",0,0,"HBOA-Glc",0,"DMG"
"1096",1096,111,"20220203_MH_LT_Microbact_metabolites_LWH3_G","Analyte",0,0,0,0,0,"0",0,0,"DIBOA-Glc",0,"DMG"
"1097",1097,111,"20220203_MH_LT_Microbact_metabolites_LWH3_G","Analyte",0,0,0,0,0,"0",0,0,"HMBOA-Glc",0,"DMG"
"1098",1098,111,"20220203_MH_LT_Microbact_metabolites_LWH3_G","Analyte",0,0,0,0,0,"0",0,0,"HM2BOA-Glc",0,"DMG"
"1099",1099,111,"20220203_MH_LT_Microbact_metabolites_LWH3_G","Analyte",0,0,0,0,0,"0",0,0,"DIM2BOA-Glc",0,"DMG"
"1100",1100,111,"20220203_MH_LT_Microbact_metabolites_LWH3_G","Analyte",0,0,0,0,0,"0",0,0,"HDM2BOA-Glc",0,"DMG"
"1101",1101,111,"20220203_MH_LT_Microbact_metabolites_LWH3_G","Analyte",0,2.87,5.756,0,5.756,"bbI",0,0,"MHPA",0,"DMG"
"1102",1102,111,"20220203_MH_LT_Microbact_metabolites_LWH3_G","Analyte",0,1.26,9.056,0,9.056,"bb",1195.3,0,"MAPH",0,"DMG"
"1103",1103,86,"20220203_MH_LT_Microbact_metabolites_LWH7_D","Analyte",0,0,0,0,0,"0",0,0,"MBOA-Glc",0,"DMSO"
"1104",1104,86,"20220203_MH_LT_Microbact_metabolites_LWH7_D","Analyte",0,0,0,0,0,"0",0,0,"HMPMA",0,"DMSO"
"1105",1105,86,"20220203_MH_LT_Microbact_metabolites_LWH7_D","Analyte",0,2.65,2.538,0,2.538,"bb",4.9,0,"DIMBOA-Glc",0,"DMSO"
"1106",1106,86,"20220203_MH_LT_Microbact_metabolites_LWH7_D","Analyte",0,0,0,0,0,"0",0,0,"HMBOA",0,"DMSO"
"1107",1107,86,"20220203_MH_LT_Microbact_metabolites_LWH7_D","Analyte",0,0,0,0,0,"0",0,0,"DIMBOA",0,"DMSO"
"1108",1108,86,"20220203_MH_LT_Microbact_metabolites_LWH7_D","Analyte",0,0,0,0,0,"0",0,0,"BOA",0,"DMSO"
"1109",1109,86,"20220203_MH_LT_Microbact_metabolites_LWH7_D","Analyte",0,0,0,0,0,"0",0,0,"HDMBOA-Glc",0,"DMSO"
"1110",1110,86,"20220203_MH_LT_Microbact_metabolites_LWH7_D","Analyte",0,0,0,0,0,"0",0,0,"MBOA",0,"DMSO"
"1111",1111,86,"20220203_MH_LT_Microbact_metabolites_LWH7_D","Analyte",0,0,0,0,0,"0",0,0,"APO",0,"DMSO"
"1112",1112,86,"20220203_MH_LT_Microbact_metabolites_LWH7_D","Analyte",0,0,0,0,0,"0",0,0,"AMPO",0,"DMSO"
"1113",1113,86,"20220203_MH_LT_Microbact_metabolites_LWH7_D","Analyte",0,0,0,0,0,"0",0,0,"AAMPO",0,"DMSO"
"1114",1114,86,"20220203_MH_LT_Microbact_metabolites_LWH7_D","Analyte",0,0,0,0,0,"0",0,0,"HBOA-Glc",0,"DMSO"
"1115",1115,86,"20220203_MH_LT_Microbact_metabolites_LWH7_D","Analyte",0,0,0,0,0,"0",0,0,"DIBOA-Glc",0,"DMSO"
"1116",1116,86,"20220203_MH_LT_Microbact_metabolites_LWH7_D","Analyte",0,0,0,0,0,"0",0,0,"HMBOA-Glc",0,"DMSO"
"1117",1117,86,"20220203_MH_LT_Microbact_metabolites_LWH7_D","Analyte",0,0,0,0,0,"0",0,0,"HM2BOA-Glc",0,"DMSO"
"1118",1118,86,"20220203_MH_LT_Microbact_metabolites_LWH7_D","Analyte",0,0,0,0,0,"0",0,0,"DIM2BOA-Glc",0,"DMSO"
"1119",1119,86,"20220203_MH_LT_Microbact_metabolites_LWH7_D","Analyte",0,0,0,0,0,"0",0,0,"HDM2BOA-Glc",0,"DMSO"
"1120",1120,86,"20220203_MH_LT_Microbact_metabolites_LWH7_D","Analyte",0,2.87,8.4,0,8.4,"bbI",0,0,"MHPA",0,"DMSO"
"1121",1121,86,"20220203_MH_LT_Microbact_metabolites_LWH7_D","Analyte",0,0,0,0,0,"0",0,0,"MAPH",0,"DMSO"
"1122",1122,51,"20220203_MH_LT_Microbact_metabolites_LWH7_G","Analyte",0,2.66,2.265,0,2.265,"bb",7.1,0,"MBOA-Glc",0,"DMG"
"1123",1123,51,"20220203_MH_LT_Microbact_metabolites_LWH7_G","Analyte",0,0,0,0,0,"0",0,0,"HMPMA",0,"DMG"
"1124",1124,51,"20220203_MH_LT_Microbact_metabolites_LWH7_G","Analyte",0,0,0,0,0,"0",0,0,"DIMBOA-Glc",0,"DMG"
"1125",1125,51,"20220203_MH_LT_Microbact_metabolites_LWH7_G","Analyte",0,0,0,0,0,"0",0,0,"HMBOA",0,"DMG"
"1126",1126,51,"20220203_MH_LT_Microbact_metabolites_LWH7_G","Analyte",0,0,0,0,0,"0",0,0,"DIMBOA",0,"DMG"
"1127",1127,51,"20220203_MH_LT_Microbact_metabolites_LWH7_G","Analyte",0,3.4,2.756,0,2.756,"bb",3.4,0,"BOA",0,"DMG"
"1128",1128,51,"20220203_MH_LT_Microbact_metabolites_LWH7_G","Analyte",0,0,0,0,0,"0",0,0,"HDMBOA-Glc",0,"DMG"
"1129",1129,51,"20220203_MH_LT_Microbact_metabolites_LWH7_G","Analyte",0,0,0,0,0,"0",0,0,"MBOA",0,"DMG"
"1130",1130,51,"20220203_MH_LT_Microbact_metabolites_LWH7_G","Analyte",0,0,0,0,0,"0",0,0,"APO",0,"DMG"
"1131",1131,51,"20220203_MH_LT_Microbact_metabolites_LWH7_G","Analyte",0,5.03,30.531,0,30.531,"MMI",0,0,"AMPO",0,"DMG"
"1132",1132,51,"20220203_MH_LT_Microbact_metabolites_LWH7_G","Analyte",0,0,0,0,0,"0",0,0,"AAMPO",0,"DMG"
"1133",1133,51,"20220203_MH_LT_Microbact_metabolites_LWH7_G","Analyte",0,0,0,0,0,"0",0,0,"HBOA-Glc",0,"DMG"
"1134",1134,51,"20220203_MH_LT_Microbact_metabolites_LWH7_G","Analyte",0,0,0,0,0,"0",0,0,"DIBOA-Glc",0,"DMG"
"1135",1135,51,"20220203_MH_LT_Microbact_metabolites_LWH7_G","Analyte",0,0,0,0,0,"0",0,0,"HMBOA-Glc",0,"DMG"
"1136",1136,51,"20220203_MH_LT_Microbact_metabolites_LWH7_G","Analyte",0,0,0,0,0,"0",0,0,"HM2BOA-Glc",0,"DMG"
"1137",1137,51,"20220203_MH_LT_Microbact_metabolites_LWH7_G","Analyte",0,2.79,2.639,0,2.639,"ddI",0,0,"DIM2BOA-Glc",0,"DMG"
"1138",1138,51,"20220203_MH_LT_Microbact_metabolites_LWH7_G","Analyte",0,3.2,3.149,0,3.149,"bb",8.7,0,"HDM2BOA-Glc",0,"DMG"
"1139",1139,51,"20220203_MH_LT_Microbact_metabolites_LWH7_G","Analyte",0,2.87,5.338,0,5.338,"bbI",0,0,"MHPA",0,"DMG"
"1140",1140,51,"20220203_MH_LT_Microbact_metabolites_LWH7_G","Analyte",0,0,0,0,0,"0",0,0,"MAPH",0,"DMG"
"1141",1141,26,"20220203_MH_LT_Microbact_metabolites_LWO12_D","Analyte",0,0,0,0,0,"0",0,0,"MBOA-Glc",0,"DMSO"
"1142",1142,26,"20220203_MH_LT_Microbact_metabolites_LWO12_D","Analyte",0,0,0,0,0,"0",0,0,"HMPMA",0,"DMSO"
"1143",1143,26,"20220203_MH_LT_Microbact_metabolites_LWO12_D","Analyte",0,0,0,0,0,"0",0,0,"DIMBOA-Glc",0,"DMSO"
"1144",1144,26,"20220203_MH_LT_Microbact_metabolites_LWO12_D","Analyte",0,0,0,0,0,"0",0,0,"HMBOA",0,"DMSO"
"1145",1145,26,"20220203_MH_LT_Microbact_metabolites_LWO12_D","Analyte",0,0,0,0,0,"0",0,0,"DIMBOA",0,"DMSO"
"1146",1146,26,"20220203_MH_LT_Microbact_metabolites_LWO12_D","Analyte",0,0,0,0,0,"0",0,0,"BOA",0,"DMSO"
"1147",1147,26,"20220203_MH_LT_Microbact_metabolites_LWO12_D","Analyte",0,0,0,0,0,"0",0,0,"HDMBOA-Glc",0,"DMSO"
"1148",1148,26,"20220203_MH_LT_Microbact_metabolites_LWO12_D","Analyte",0,3.73,2.123,0,2.123,"bd",5.1,0,"MBOA",0,"DMSO"
"1149",1149,26,"20220203_MH_LT_Microbact_metabolites_LWO12_D","Analyte",0,0,0,0,0,"0",0,0,"APO",0,"DMSO"
"1150",1150,26,"20220203_MH_LT_Microbact_metabolites_LWO12_D","Analyte",0,0,0,0,0,"0",0,0,"AMPO",0,"DMSO"
"1151",1151,26,"20220203_MH_LT_Microbact_metabolites_LWO12_D","Analyte",0,0,0,0,0,"0",0,0,"AAMPO",0,"DMSO"
"1152",1152,26,"20220203_MH_LT_Microbact_metabolites_LWO12_D","Analyte",0,0,0,0,0,"0",0,0,"HBOA-Glc",0,"DMSO"
"1153",1153,26,"20220203_MH_LT_Microbact_metabolites_LWO12_D","Analyte",0,0,0,0,0,"0",0,0,"DIBOA-Glc",0,"DMSO"
"1154",1154,26,"20220203_MH_LT_Microbact_metabolites_LWO12_D","Analyte",0,0,0,0,0,"0",0,0,"HMBOA-Glc",0,"DMSO"
"1155",1155,26,"20220203_MH_LT_Microbact_metabolites_LWO12_D","Analyte",0,0,0,0,0,"0",0,0,"HM2BOA-Glc",0,"DMSO"
"1156",1156,26,"20220203_MH_LT_Microbact_metabolites_LWO12_D","Analyte",0,0,0,0,0,"0",0,0,"DIM2BOA-Glc",0,"DMSO"
"1157",1157,26,"20220203_MH_LT_Microbact_metabolites_LWO12_D","Analyte",0,0,0,0,0,"0",0,0,"HDM2BOA-Glc",0,"DMSO"
"1158",1158,26,"20220203_MH_LT_Microbact_metabolites_LWO12_D","Analyte",0,2.88,3.33,0,3.33,"bbI",0,0,"MHPA",0,"DMSO"
"1159",1159,26,"20220203_MH_LT_Microbact_metabolites_LWO12_D","Analyte",0,0,0,0,0,"0",0,0,"MAPH",0,"DMSO"
"1160",1160,16,"20220203_MH_LT_Microbact_metabolites_LWO12_G","Analyte",0,0,0,0,0,"0",0,0,"MBOA-Glc",0,"DMG"
"1161",1161,16,"20220203_MH_LT_Microbact_metabolites_LWO12_G","Analyte",0,0,0,0,0,"0",0,0,"HMPMA",0,"DMG"
"1162",1162,16,"20220203_MH_LT_Microbact_metabolites_LWO12_G","Analyte",0,2.69,3.651,0,3.651,"db",7,0,"DIMBOA-Glc",0,"DMG"
"1163",1163,16,"20220203_MH_LT_Microbact_metabolites_LWO12_G","Analyte",0,3.02,99.771,0,99.771,"bd",28.4,0,"HMBOA",0,"DMG"
"1164",1164,16,"20220203_MH_LT_Microbact_metabolites_LWO12_G","Analyte",0,3.1,9.778,0,9.778,"MM",11.4,0,"DIMBOA",0,"DMG"
"1165",1165,16,"20220203_MH_LT_Microbact_metabolites_LWO12_G","Analyte",0,3.39,3.064,0,3.064,"bb",3.4,0,"BOA",0,"DMG"
"1166",1166,16,"20220203_MH_LT_Microbact_metabolites_LWO12_G","Analyte",0,0,0,0,0,"0",0,0,"HDMBOA-Glc",0,"DMG"
"1167",1167,16,"20220203_MH_LT_Microbact_metabolites_LWO12_G","Analyte",0,0,0,0,0,"0",0,0,"MBOA",0,"DMG"
"1168",1168,16,"20220203_MH_LT_Microbact_metabolites_LWO12_G","Analyte",0,0,0,0,0,"0",0,0,"APO",0,"DMG"
"1169",1169,16,"20220203_MH_LT_Microbact_metabolites_LWO12_G","Analyte",0,0,0,0,0,"0",0,0,"AMPO",0,"DMG"
"1170",1170,16,"20220203_MH_LT_Microbact_metabolites_LWO12_G","Analyte",0,0,0,0,0,"0",0,0,"AAMPO",0,"DMG"
"1171",1171,16,"20220203_MH_LT_Microbact_metabolites_LWO12_G","Analyte",0,0,0,0,0,"0",0,0,"HBOA-Glc",0,"DMG"
"1172",1172,16,"20220203_MH_LT_Microbact_metabolites_LWO12_G","Analyte",0,0,0,0,0,"0",0,0,"DIBOA-Glc",0,"DMG"
"1173",1173,16,"20220203_MH_LT_Microbact_metabolites_LWO12_G","Analyte",0,0,0,0,0,"0",0,0,"HMBOA-Glc",0,"DMG"
"1174",1174,16,"20220203_MH_LT_Microbact_metabolites_LWO12_G","Analyte",0,0,0,0,0,"0",0,0,"HM2BOA-Glc",0,"DMG"
"1175",1175,16,"20220203_MH_LT_Microbact_metabolites_LWO12_G","Analyte",0,2.73,22.67,0,22.67,"bb",283.3,0,"DIM2BOA-Glc",0,"DMG"
"1176",1176,16,"20220203_MH_LT_Microbact_metabolites_LWO12_G","Analyte",0,0,0,0,0,"0",0,0,"HDM2BOA-Glc",0,"DMG"
"1177",1177,16,"20220203_MH_LT_Microbact_metabolites_LWO12_G","Analyte",0,2.87,4.387,0,4.387,"bbI",0,0,"MHPA",0,"DMG"
"1178",1178,16,"20220203_MH_LT_Microbact_metabolites_LWO12_G","Analyte",0,0,0,0,0,"0",0,0,"MAPH",0,"DMG"
"1179",1179,41,"20220203_MH_LT_Microbact_metabolites_LWO13_D","Analyte",0,0,0,0,0,"0",0,0,"MBOA-Glc",0,"DMSO"
"1180",1180,41,"20220203_MH_LT_Microbact_metabolites_LWO13_D","Analyte",0,0,0,0,0,"0",0,0,"HMPMA",0,"DMSO"
"1181",1181,41,"20220203_MH_LT_Microbact_metabolites_LWO13_D","Analyte",0,0,0,0,0,"0",0,0,"DIMBOA-Glc",0,"DMSO"
"1182",1182,41,"20220203_MH_LT_Microbact_metabolites_LWO13_D","Analyte",0,3.05,2.63,0,2.63,"bb",4.4,0,"HMBOA",0,"DMSO"
"1183",1183,41,"20220203_MH_LT_Microbact_metabolites_LWO13_D","Analyte",0,0,0,0,0,"0",0,0,"DIMBOA",0,"DMSO"
"1184",1184,41,"20220203_MH_LT_Microbact_metabolites_LWO13_D","Analyte",0,0,0,0,0,"0",0,0,"BOA",0,"DMSO"
"1185",1185,41,"20220203_MH_LT_Microbact_metabolites_LWO13_D","Analyte",0,0,0,0,0,"0",0,0,"HDMBOA-Glc",0,"DMSO"
"1186",1186,41,"20220203_MH_LT_Microbact_metabolites_LWO13_D","Analyte",0,0,0,0,0,"0",0,0,"MBOA",0,"DMSO"
"1187",1187,41,"20220203_MH_LT_Microbact_metabolites_LWO13_D","Analyte",0,0,0,0,0,"0",0,0,"APO",0,"DMSO"
"1188",1188,41,"20220203_MH_LT_Microbact_metabolites_LWO13_D","Analyte",0,0,0,0,0,"0",0,0,"AMPO",0,"DMSO"
"1189",1189,41,"20220203_MH_LT_Microbact_metabolites_LWO13_D","Analyte",0,0,0,0,0,"0",0,0,"AAMPO",0,"DMSO"
"1190",1190,41,"20220203_MH_LT_Microbact_metabolites_LWO13_D","Analyte",0,0,0,0,0,"0",0,0,"HBOA-Glc",0,"DMSO"
"1191",1191,41,"20220203_MH_LT_Microbact_metabolites_LWO13_D","Analyte",0,0,0,0,0,"0",0,0,"DIBOA-Glc",0,"DMSO"
"1192",1192,41,"20220203_MH_LT_Microbact_metabolites_LWO13_D","Analyte",0,0,0,0,0,"0",0,0,"HMBOA-Glc",0,"DMSO"
"1193",1193,41,"20220203_MH_LT_Microbact_metabolites_LWO13_D","Analyte",0,0,0,0,0,"0",0,0,"HM2BOA-Glc",0,"DMSO"
"1194",1194,41,"20220203_MH_LT_Microbact_metabolites_LWO13_D","Analyte",0,0,0,0,0,"0",0,0,"DIM2BOA-Glc",0,"DMSO"
"1195",1195,41,"20220203_MH_LT_Microbact_metabolites_LWO13_D","Analyte",0,0,0,0,0,"0",0,0,"HDM2BOA-Glc",0,"DMSO"
"1196",1196,41,"20220203_MH_LT_Microbact_metabolites_LWO13_D","Analyte",0,2.88,6.339,0,6.339,"bbI",0,0,"MHPA",0,"DMSO"
"1197",1197,41,"20220203_MH_LT_Microbact_metabolites_LWO13_D","Analyte",0,1.19,4.763,0,4.763,"bbI",0,0,"MAPH",0,"DMSO"
"1198",1198,65,"20220203_MH_LT_Microbact_metabolites_LWO13_G","Analyte",0,2.65,2.028,0,2.028,"bb",6.9,0,"MBOA-Glc",0,"DMG"
"1199",1199,65,"20220203_MH_LT_Microbact_metabolites_LWO13_G","Analyte",0,0,0,0,0,"0",0,0,"HMPMA",0,"DMG"
"1200",1200,65,"20220203_MH_LT_Microbact_metabolites_LWO13_G","Analyte",0,2.72,2.538,0,2.538,"db",4.9,0,"DIMBOA-Glc",0,"DMG"
"1201",1201,65,"20220203_MH_LT_Microbact_metabolites_LWO13_G","Analyte",0,0,0,0,0,"0",0,0,"HMBOA",0,"DMG"
"1202",1202,65,"20220203_MH_LT_Microbact_metabolites_LWO13_G","Analyte",0,3.11,5.934,0,5.934,"bb",8.3,0,"DIMBOA",0,"DMG"
"1203",1203,65,"20220203_MH_LT_Microbact_metabolites_LWO13_G","Analyte",0,3.39,5.101,0,5.101,"bd",3.7,0,"BOA",0,"DMG"
"1204",1204,65,"20220203_MH_LT_Microbact_metabolites_LWO13_G","Analyte",0,0,0,0,0,"0",0,0,"HDMBOA-Glc",0,"DMG"
"1205",1205,65,"20220203_MH_LT_Microbact_metabolites_LWO13_G","Analyte",0,3.62,4.752,0,4.752,"bb",5.3,0,"MBOA",0,"DMG"
"1206",1206,65,"20220203_MH_LT_Microbact_metabolites_LWO13_G","Analyte",0,0,0,0,0,"0",0,0,"APO",0,"DMG"
"1207",1207,65,"20220203_MH_LT_Microbact_metabolites_LWO13_G","Analyte",0,0,0,0,0,"0",0,0,"AMPO",0,"DMG"
"1208",1208,65,"20220203_MH_LT_Microbact_metabolites_LWO13_G","Analyte",0,0,0,0,0,"0",0,0,"AAMPO",0,"DMG"
"1209",1209,65,"20220203_MH_LT_Microbact_metabolites_LWO13_G","Analyte",0,0,0,0,0,"0",0,0,"HBOA-Glc",0,"DMG"
"1210",1210,65,"20220203_MH_LT_Microbact_metabolites_LWO13_G","Analyte",0,0,0,0,0,"0",0,0,"DIBOA-Glc",0,"DMG"
"1211",1211,65,"20220203_MH_LT_Microbact_metabolites_LWO13_G","Analyte",0,0,0,0,0,"0",0,0,"HMBOA-Glc",0,"DMG"
"1212",1212,65,"20220203_MH_LT_Microbact_metabolites_LWO13_G","Analyte",0,0,0,0,0,"0",0,0,"HM2BOA-Glc",0,"DMG"
"1213",1213,65,"20220203_MH_LT_Microbact_metabolites_LWO13_G","Analyte",0,2.73,18.918,0,18.918,"bd",226.5,0,"DIM2BOA-Glc",0,"DMG"
"1214",1214,65,"20220203_MH_LT_Microbact_metabolites_LWO13_G","Analyte",0,0,0,0,0,"0",0,0,"HDM2BOA-Glc",0,"DMG"
"1215",1215,65,"20220203_MH_LT_Microbact_metabolites_LWO13_G","Analyte",0,2.88,5.551,0,5.551,"bbI",0,0,"MHPA",0,"DMG"
"1216",1216,65,"20220203_MH_LT_Microbact_metabolites_LWO13_G","Analyte",0,0,0,0,0,"0",0,0,"MAPH",0,"DMG"
"1217",1217,13,"20220203_MH_LT_Microbact_metabolites_LWO14_D","Analyte",0,0,0,0,0,"0",0,0,"MBOA-Glc",0,"DMSO"
"1218",1218,13,"20220203_MH_LT_Microbact_metabolites_LWO14_D","Analyte",0,2.77,2.213,0,2.213,"bd",5,0,"HMPMA",0,"DMSO"
"1219",1219,13,"20220203_MH_LT_Microbact_metabolites_LWO14_D","Analyte",0,0,0,0,0,"0",0,0,"DIMBOA-Glc",0,"DMSO"
"1220",1220,13,"20220203_MH_LT_Microbact_metabolites_LWO14_D","Analyte",0,0,0,0,0,"0",0,0,"HMBOA",0,"DMSO"
"1221",1221,13,"20220203_MH_LT_Microbact_metabolites_LWO14_D","Analyte",0,0,0,0,0,"0",0,0,"DIMBOA",0,"DMSO"
"1222",1222,13,"20220203_MH_LT_Microbact_metabolites_LWO14_D","Analyte",0,3.54,2.365,0,2.365,"bb",3.3,0,"BOA",0,"DMSO"
"1223",1223,13,"20220203_MH_LT_Microbact_metabolites_LWO14_D","Analyte",0,0,0,0,0,"0",0,0,"HDMBOA-Glc",0,"DMSO"
